url,title,category,description,publisher,cover type/page num.,ISBN-10,ISBN-13,best bellers rank,review score,num. of reviews,frequently bought togheter
https://www.amazon.com.br/Medita%C3%A7%C3%B5es-escritos-pessoais-Antonino-imperador/dp/8582851774/,"Meditações: Os escritos pessoais de Marco Aurélio Antonino, imperador filósofo (Ta Eis Eauton)","['Livros', 'Política, Filosofia e Ciências Sociais', 'Filosofia']","Meditações, clássico escrito por Marco Aurélio, traz reflexões que servem como exercícios espirituais em tempos turbulentos, conselhos a si mesmo que o imperador buscou registrar e cujas ideias ecoam até hoje.O pensamento estoico, longe de ser mero objeto de estudo de helenistas, encontra-se mais vivo do que nunca na sociedade contemporânea. Seus propagadores, como Sêneca e Marco Aurélio, chegam a uma nova geração de leitores aproximando a filosofia da vida prática.Esta nova tradução do clássico Meditações oferece grande precisão linguística, permitindo decifrar as nuances de uma obra complexa que conduz o leitor a uma reflexão sobre a impermanência da vida e a nossa relação com a natureza e o cosmos.",Editora : Penguin-Companhia; 1ª edição (10 janeiro 2024),Capa comum : 208 páginas,ISBN-10 : 8582851774,,,ISBN-13 : 978-8582851777,"Ranking dos mais vendidos: Nº 6,954 em Livros (Conheça o Top 100 na categoria Livros)",['Pais e filhos']
https://www.amazon.com.br/As-pequenas-doen%C3%A7as-eternidade-Contos/dp/6559215261/,As pequenas doenças da eternidade: Contos,"['Livros', 'Literatura e Ficção', 'Contos']","Nesta seleta de contos, uma edição especial para leitores brasileiros, Mia Couto traz histórias que tratam de grandes males que assombram a sociedade, dos tempos mais remotos aos dias atuais. A perspectiva da finitude, o medo do abandono, indiferença, traições, guerras e pandemias ― são estes alguns dos temas que perpassam os textos aqui reunidos.“Peço a Deus que me dê a felicidade das pequenas doenças”, assim começa o conto que dá título a esta coletânea de textos de Mia Couto. Nele, uma mãe e seu filho rezam para evitar graves enfermidades e tentam, sem sucesso, postergar o próprio fim. A saúde ― assim como a paz, a igualdade, a dignidade ― é a súplica que permeia todas estas páginas.O velho que recebe em casa um enfermeiro em serviço de rastreio da covid-19; uma mulher que aguarda a volta do marido; um rapaz que retorna à sua aldeia e não é reconhecido; as sombras do abandono numa sala de espera de hospital. Entre uma reflexão e outra, o leitor encontra personagens e cenas que não lhe sairão tão cedo da memória.As pequenas doenças da eternidade reúne algumas das mais belas histórias que Mia Couto tem publicado na revista portuguesa Visão. Para esta edição ― ligeiramente diferente da publicada em Portugal sob o nome O caçador de elefantes invisíveis ―, o autor revisitou todos os contos, modificou pequenos detalhes e abdicou de alguns textos.",Editora : Companhia das Letras; 1ª edição (4 agosto 2023),Capa comum : 176 páginas,ISBN-10 : 6559215261,ISBN-13 : 978-6559215263,"Ranking dos mais vendidos: Nº 4,758 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,4",31 avaliações de clientes,"['É a Ales – Autor vencedor do Nobel de literatura 2023', 'Um cão no meio do caminho', 'A outra filha', 'As pequenas chances', 'O céu para os bastardos', 'Lutas e metamorfoses de uma mulher']"
https://www.amazon.com.br/livro-dos-dias-Patti-Smith/dp/6559215032/,Um livro dos dias,"['Livros', 'Biografias e Histórias Reais', 'Arte e Literatura']","Inspirado no Instagram da autora de Só garotos, onde compartilha com mais de um milhão de seguidores seu cotidiano, viagens e inspirações, Um livro dos dias reúne fotos e textos que compõem uma espécie de memória viva de uma artista essencial.No dia 20 de março de 2018, Patti Smith postou sua primeira foto no Instagram, a imagem de sua mão e uma legenda: “Olá, todo mundo”. Desde então, seu perfil se tornou objeto de culto, atraindo milhares de fãs e admiradores.A partir das postagens de Patti, e com uma página para cada dia do ano, Um livro dos dias reúne fotografias e reflexões que formam o que poderíamos chamar de “mapa da vida” da premiada autora de Horses. Sua estante de livros, uma xícara de café, o chapéu do poeta Lawrence Ferlinghetti, o túmulo de Albert Camus, a cama de Virginia Woolf. Em imagens extraídas de polaroides, do arquivo pessoal e do celular de Patti, temos acesso a seu olhar único, vigoroso e poético.Parte calendário, parte livro de memórias e parte registro cultural, Um livro dos dias é uma rica exploração da mente fascinante de uma artista única. “Estas são minhas flechas, apontando para o coração singelo das coisas. Cada uma delas unida a algumas palavras, oráculos soltos. Trezentos e sessenta e seis jeitos de dizer olá.”",Editora : Companhia das Letras; 1ª edição (17 abril 2023),Capa comum : 400 páginas,ISBN-10 : 6559215032,ISBN-13 : 978-6559215034,"Ranking dos mais vendidos: Nº 9,209 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,7",60 avaliações de clientes,"['Pais e filhos', 'Linha m', 'Devoção', 'Virginia Woolf & Vita Sackville-West: cartas de amor', 'É a Ales – Autor vencedor do Nobel de literatura 2023', 'Saia da frente do meu sol']"
https://www.amazon.com.br/Escrever-muito-perigoso-Ensaios-confer%C3%AAncias/dp/6556923990/,Escrever é muito perigoso: Ensaios e conferências,"['Livros', 'Ciências', 'Natureza e Ecologia']","Em doze ensaios e conferências, incluindo o seu celebrado discurso do Prêmio Nobel, a escritora polonesa Olga Tokarczuk convida o leitor a testemunhar seu processo artístico, compartilha sua visão humana e inconformista acerca das grandes questões do mundo contemporâneo e abre para visita o seu laboratório de leitura e escrita de ficção, revelando, com inaudita franqueza, como foram concebidos seus incomparáveis livros e personagens. Uma celebração da literatura.",Editora : Todavia; 1ª edição (9 março 2023),Capa comum : 264 páginas,ISBN-10 : 6556923990,ISBN-13 : 978-6556923994,"Ranking dos mais vendidos: Nº 22,019 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,6",86 avaliações de clientes,"['Escrita em movimento: Sete princípios do fazer literário', 'É a Ales – Autor vencedor do Nobel de literatura 2023', 'Brancura', 'Correntes', 'Sobre aquilo em que eu mais penso: Ensaios', 'O lugar das palavras: primeiros embates do narrador contemporâneo']"
https://www.amazon.com.br/Cres%C3%A7a-1-dia-Fern%C3%A3o-Battistoni/dp/6580435275/,Cresça 1% ao dia,"['Livros', 'Administração, Negócios e Economia', 'Gestão e Liderança']","Estamos acostumados a superestimar nossa capacidade de atingir metas a curto prazo e a subestimar nossa capacidade de realização no longo prazo. Buscando ajustar esse desequilíbrio, em Cresça 1% ao dia, o empresário Fernão Battistoni propõe pequenas estratégias, que podem ser lidas rapidamente e que vão enriquecer sua mente um pouco a cada dia. Por meio de provocações e reflexões diárias, você irá evoluir gradativamente e de maneira constante. As ideias aqui reunidas são inspiradas em histórias reais de pessoas de diversas áreas. O que você pode aprender com o atleta Michael Phelps, com o empresário Abilio Diniz, com a ativista Malala Yousafzai e com a escritora best-seller J.K. Rowling? Qual foi a atitude que essas pessoas tomaram que fez suas vidas mudarem para sempre em direção ao sucesso? Inspire-se e aprenda um pouco por dia, tornando-se 100% aquilo que você deseja.",Editora : Buzz Editora; 1ª edição (7 outubro 2019),Capa comum : 192 páginas,ISBN-10 : 6580435275,ISBN-13 : 978-6580435272,"Ranking dos mais vendidos: Nº 20,298 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,5",1.063 avaliações de clientes,"['365 Reflexões Estoicas: Capa Especial + marcador de páginas', 'Coragem Para Vencer - Edição Autografada -', 'O livro dos valores judaicos: um guia diário para uma vida ética', '365 Dias de Inteligência: Para Viver o Melhor Ano da sua História', 'Meu livro da consciência: 365 mensagens para nossas boas escolhas de cada dia', 'A psicologia financeira: lições atemporais sobre fortuna, ganância e felicidade']"
https://www.amazon.com.br/Um-caf%C3%A9-com-S%C3%AAneca-estoico/dp/6555643617/,Um café com Sêneca: Um guia estoico para a arte de viver,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Filosofia']","“O antídoto perfeito para os valores superficiais dos tempos modernos. Fideler torna Sêneca acessível ao leitor do século XXI.” ― Robin Waterfield, tradutor de Marco Aurélio e Epicteto“O mais amigável dos livros estoicos da atualidade.” ― The New York Times“Um café com Sêneca é uma joia rara: ao mesmo tempo reconfortante e desafiador, edificante e divertido.” ― Eric Weiner, autor de O expresso de SócratesO estoicismo, a escola filosófica mais influente do Império Romano, oferece formas surpreendentemente atuais de fortalecer nosso caráter em um mundo cada vez mais caótico e imprevisível.Reconhecido como o filósofo mais talentoso e humano da tradição estoica, Sêneca nos ensina a levar uma vida boa e com propósito.Em suas obras, ele oferece um caminho para lidar com as adversidades, superar a tristeza, a ansiedade e a raiva, transformar contratempos em oportunidades e reconhecer a verdadeira natureza da amizade.Neste livro, David Fideler aborda esses temas apresentando uma ampla visão do pensamento de Sêneca, explicando claramente suas ideias, mas sem simplificá-las.Perfeita para ser apreciada como parte de um ritual diário, como uma xícara de café revigorante, a sabedoria de Sêneca nos oferece sábios conselhos sobre a condição humana – que, como se vê, não mudou muito nos últimos 2 mil anos.",Editora : Editora Sextante; 1ª edição (17 maio 2022),Capa comum : 240 páginas,ISBN-10 : 6555643617,ISBN-13 : 978-6555643619,"Ranking dos mais vendidos: Nº 3,310 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,8",819 avaliações de clientes,"['Diário estoico: 366 lições sobre sabedoria, perseverança e a arte de viver', '365 Reflexões Estoicas: Capa Especial + marcador de páginas', 'A Vida dos Estoicos: A Arte de Viver, de Zenão a Marco Aurélio', 'Lições de estoicismo: O que os filósofos antigos têm a ensinar sobre a vida', 'Cartas Selecionadas', 'O pai estoico: Uma reflexão por dia sobre paternidade, amor e como criar filhos incríveis']"
https://www.amazon.com.br/Pequeno-Manual-Estoico-Jonas-Salzgeber/dp/6555981105/,O Pequeno Manual Estoico,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Filosofia']","Sabedoria filosófica para o mundo moderno dos eternos aprendizes. “Se alguma coisa externa lhe causa angústia, não é a coisa em si que o perturba, mas seu julgamento a respeito. E isso você pode e tem o poder de eliminar agora.” — Marco Aurélio Respostas objetivas para perguntas eternas. Onde mora a felicidade? Como ser resiliente? Como enfrentar nossos medos? Como lidar com a certeza da morte? e como encontrar poesia e serenidade na nossa passagem efêmera por esse planeta? Este é um guia rápido e prático com os principais conceitos do estoicismo para guiar eternos aprendizes em sua redescoberta filosófica. Mesclando a duradoura sabedoria estoica e suas aplicações, o Pequeno Manual Estoico nos guiará rumo ao equilíbrio diante dos desafios do dia a dia. A edição em capa dura publicada pela SOMOS Livros reúne 55 dicas essenciais e fácilmente executáveis, e oferece soluções reflexivas para o nosso dia a dia. Do campo financeiro ao emocional, do familiar ao profissional, o Pequeno Manual Estoico nos ajuda encarar o mundo com praticidade, leveza e resiliência. Com capítulos curtos e diretos, e uma linguagem divertida, o Pequeno Manual Estoico pode ser devorado de uma só vez, lido fora de ordem ou utilizado para consultas breves nos dias em que nossos problemas parecem não ter respostas. Um verdadeiro manual de instruções para toda a vida.",Editora : Somos Livros; 1ª edição (6 outubro 2021),Capa dura : 304 páginas,ISBN-10 : 6555981105,ISBN-13 : 978-6555981100,"Ranking dos mais vendidos: Nº 7,502 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,7",404 avaliações de clientes,"['Diário estoico: 366 lições sobre sabedoria, perseverança e a arte de viver', 'Lições de estoicismo: O que os filósofos antigos têm a ensinar sobre a vida', 'A Vida dos Estoicos: A Arte de Viver, de Zenão a Marco Aurélio', 'Luz no Caminho', 'O Estoicismo', 'Para entender o estoicismo: A arte do bem viver da filosofia estoica para encontrar resiliência emocional e positividade na vida diária']"
https://www.amazon.com.br/Manual-estoicismo-Aldo-Dinucci/dp/6587408656/,Manual de estoicismo,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Filosofia']","O estoicismo é uma filosofia antiga cujo pensamento ensina a virtude como meio para alcançar a felicidade. Redescoberto atualmente, tem sido considerado uma forma de terapia para os dilemas contemporâneos.Neste livro, Aldo Dinucci discorre sobre essa corrente filosófica, abordando a sua concepção original, os seus fundamentos e os seus principais expoentes. O autor guiará os leitores na elaboração de um manual de estoicismo próprio, individual, para que eles possam se tornar amantes da sabedoria que buscam tanto respostas para a condição humana quanto agir com coerência em relação ao próprio pensamento.Portanto, você poderá aplicar esses ensinamentos em seu dia-a-dia, pensando não só em si mesmo, mas em realizar algo de útil e belo para a sociedade. É uma chance de aprender com os filósofos estóicos e transformar a sua vida.",Editora : Auster; 1ª edição (30 junho 2023),Capa comum : 144 páginas,ISBN-10 : 6587408656,ISBN-13 : 978-6587408651,"Ranking dos mais vendidos: Nº 12,625 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 5,0",18 avaliações de clientes,"['A Filosofia como forma-de-vida: Uma introdução ao estoicismo greco-romano', 'O Estoicismo', 'Para entender o estoicismo: A arte do bem viver da filosofia estoica para encontrar resiliência emocional e positividade na vida diária', 'O Estoicismo', 'Lições de estoicismo: O que os filósofos antigos têm a ensinar sobre a vida', 'Biblioteca Estoica: Grandes Mestres Volume 02 - Box com 4 livros']"
https://www.amazon.com.br/Outlive-arte-ci%C3%AAncia-viver-melhor/dp/6555606150/,Outlive: A arte e a ciência de viver mais e melhor,"['Livros', 'Saúde e Família', 'Saúde Pessoal']","Um dos maiores especialistas mundiais em longevidade, Peter Attia investiga o envelhecimento, o impacto das doenças crônicas e fornece estratégias práticas para melhorar a saúde e prolongar a vida com qualidade.Antes dos 40 anos, Peter Attia, além de médico renomado, já era um maratonista aquático de alto nível, capaz de fazer longas travessias marítimas. Apesar da vida saudável, de repente descobriu que tinha uma doença cardiovascular, para a qual estava absolutamente despreparado. Quando enfim se deu conta do risco que corria, passou a se dedicar ao estudo da longevidade: como e por que morremos, e como podemos retardar ou até mesmo prevenir as principais doenças crônicas fatais, como as cardiovasculares, o câncer, o Alzheimer e a diabetes tipo 2?Neste manifesto inovador, Attia revela como a sua jornada pessoal o fez repensar a abordagem da medicina com a qual ele e tantos outros colegas e pacientes estavam acostumados. Afinal, apesar de todos os seus sucessos, a medicina tradicional parece ter falhado no que diz respeito às doenças relacionadas ao envelhecimento. Quase sempre os tratamentos são excessivamente tardios, focados em prolongar a longevidade em detrimento da saúde ou da qualidade de vida. Attia acredita que é preciso substituir esse modelo ultrapassado por uma estratégia personalizada e proativa, na qual as medidas são tomadas aqui e agora, bem antes dos primeiros sintomas.Com uma abordagem estratégica e científica, Peter Attia lança um novo olhar sobre a longevidade, em busca de saúde física, cognitiva e emocional. Seu objetivo não é ditar regras nem apontar falhas, mas ajudar pessoas a transformar seu modo de pensar a saúde em longo prazo e, assim, criar o melhor plano individualizado possível para viver mais e melhor.",Editora : Intrínseca; 1ª edição (1 setembro 2023),Capa comum : 480 páginas,ISBN-10 : 6555606150,ISBN-13 : 978-6555606157,Ranking dos mais vendidos: Nº 127 em Livros (Conheça o Top 100 na categoria Livros),"Avaliações dos clientes: 4,7",179 avaliações de clientes,"['A revolução da glicose: Equilibre os níveis de açúcar no sangue e mude sua vida', 'Uma dieta além da moda: Uma abordagem científica para a perda de peso e a manutenção da saúde', 'Superintestino: Descubra como restaurar seu microbioma para fortalecer sua saúde, regular seu peso e melhorar seu humor', 'Nação dopamina: Por que o excesso de prazer está nos deixando infelizes e o que podemos fazer para mudar', 'Elon Musk', 'Factfulness: O hábito libertador de só ter opiniões baseadas em fatos']"
https://www.amazon.com.br/La%C3%A7o-2-Daniela-Teperman/dp/6588239084/,Laço: 2,"['Livros', 'Saúde e Família', 'Paternidade e Relacionamentos']","Em função da necessidade premente de separarmos a temática da parentalidade de seu universo normativo, elaboramos a coleção Parentalidade & Psicanálise, que articula os dois campos. Entendendo parentalidade como a produção de discursos e as condições oferecidas pela geração anterior para que uma nova geração se constitua subjetivamente em determinada época, tomamos da psicanálise seu saber sobre o exercício das funções parentais para entender a constituição do sujeito na família para além do universo pai-mãe-bebê.Em Laço, segundo volume da coleção, psicanalistas e um filósofo produziram textos instigantes sobre as condições estruturais para a constituição subjetiva, assim como leituras afiadas, que apontam para a crucialidade da pesquisa e da transmissão diante do esgarçamento do laço social, das questões raciais e de gênero que só vemos acentuar-se na nossa época.",Editora : Autêntica; 1ª edição (30 setembro 2020),Capa comum : 128 páginas,ISBN-10 : 6588239084,ISBN-13 : 978-6588239087,"Ranking dos mais vendidos: Nº 19,786 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,9",64 avaliações de clientes,"['Tempo', 'Corpo', 'Gênero', 'Parentalidade: 1', 'Criar filhos no século XXI', 'Mal-Estar na Maternidade - do Infanticídio à Função Materna']"
https://www.amazon.com.br/Corpo-Daniela-Teperman/dp/6559280098/,Corpo,"['Livros', 'Saúde e Família', 'Paternidade e Relacionamentos']","O quarto volume da coleção Parentalidade & Psicanálise traz para a discussão o corpo, tema crucial para se entender como o laço social cria as condições de constituição dos sujeitos por meio dos entrelaçamentos entre pulsão e linguagem. O corpo não é uma entidade passiva a ser disciplinada, controlada ou educada, mas sim lugar de reconhecimento e construção. Quando consideramos o corpo não apenas como um universal biológico, mas também como marcado, ético e singular, ele convoca uma nova atitude de cuidado e consideração. É essa atitude que os autores desta obra enfrentam ao pensar as transformações na arte e no engenho da criação de filhos. Neste volume, é analisado o trabalho psíquico de pais e filhos para fazer corpo próprio e para deixar fazer corpo próprio, permitindo-o falar como um sujeito. Além disso, há uma reflexão sobre o lugar do corpo da mulher e do corpo das pessoas negras nos discursos que circundam os temas da maternidade e da paternidade.",Editora : Autêntica; 1ª edição (15 março 2021),Capa comum : 136 páginas,ISBN-10 : 6559280098,ISBN-13 : 978-6559280094,"Ranking dos mais vendidos: Nº 23,456 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,9",66 avaliações de clientes,"['Tempo', 'Laço: 2', 'Gênero', 'Parentalidade: 1', 'Manifesto antimaternalista: Psicanálise e políticas da reprodução', 'Mal-Estar na Maternidade - do Infanticídio à Função Materna']"
https://www.amazon.com.br/Tempo-Daniela-Teperman/dp/6559280187/,Tempo,"['Livros', 'Saúde e Família', 'Paternidade e Relacionamentos']","Tempo, quinto e último volume da coleção Parentalidade & Psicanálise, reúne textos que percorrem, de modo preciso e, por vezes, poético, os atravessamentos temporais que permeiam a experiência da parentalidade. Temas caros à psicanálise, como as transformações do corpo, a ausência de representação da morte, os tempos da constituição subjetiva e as separações, são abordados em sua relação com os desafios enfrentados no exercício das funções parentais no cenário contemporâneo, levando em conta noções como territorialidade e interseccionalidade. A leitura de cada capítulo reafirma a radical contraposição entre a ética psicanalítica e as pretensões de predição e garantia no cuidado com as próximas gerações.",Editora : Autêntica; 1ª edição (24 agosto 2021),Capa comum : 160 páginas,ISBN-10 : 6559280187,ISBN-13 : 978-6559280186,"Ranking dos mais vendidos: Nº 72,347 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,7",41 avaliações de clientes,"['Laço: 2', 'Corpo', 'Gênero', 'Parentalidade: 1', 'Manifesto antimaternalista: Psicanálise e políticas da reprodução', 'Mal-Estar na Maternidade - do Infanticídio à Função Materna']"
https://www.amazon.com.br/G%C3%AAnero-Daniela-Teperman/dp/6588239777/,Gênero,"['Livros', 'Saúde e Família', 'Psicologia e Aconselhamento']","Se durante muito tempo certa fixidez normativa entre sexo, gênero e parentalidade permaneceu inquestionada, a partir da leitura deste livro, a potência de uma análise plural, interseccional e implicada sobre a temática ganha novo fôlego. Apoiados tanto em uma leitura rigorosa da subversão que marca a psicanálise quanto nos desafios impostos pela tensão entre estrutura, história e poder, os textos que compõem este volume têm o mérito de encontrar sua unidade na produção teórica, clínica e ética de suas diferenças. Os autores nos lembram que ― desconfiando da naturalidade com a qual feminilidade e masculinidade, maternidade e paternidade são tratadas tanto na cultura quanto pelo próprio sujeito ― a psicanálise e as reflexões críticas da história, da sociologia e dos estudos de gênero convergem num método que lê nos não ditos a verdade que a ordem dominante tenta silenciar. Despatologizações, novas parentalidades, críticas raciais e de gênero a paternidades hegemônicas, raízes históricas das maternidades, dimensões estruturais das funções parentais, entre outras reflexões dão o tom de uma obra que já nasce como incontornável para quem estuda o tema.Pedro Ambra",Editora : Autêntica; 1ª edição (9 dezembro 2020),Capa comum : 136 páginas,ISBN-10 : 6588239777,ISBN-13 : 978-6588239773,"Ranking dos mais vendidos: Nº 35,275 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,9",72 avaliações de clientes,"['Laço: 2', 'Corpo', 'Tempo', 'Parentalidade: 1', 'Mal-Estar na Maternidade - do Infanticídio à Função Materna', 'Manifesto antimaternalista: Psicanálise e políticas da reprodução']"
https://www.amazon.com.br/Uma-biografia-depress%C3%A3o-Christian-Dunker/dp/6555352280/,Uma biografia da depressão,"['Livros', 'Saúde e Família', 'Psicologia e Aconselhamento']","A Depressão tem uma história, e a compreensão dessa história nos ajuda a descobrir a melhor forma de entendê-la, tratá-la e controlá-la hoje. Neste livro, o psicanalista Christian Dunker trata a Depressão como uma entidade em si, sujeita a documentos e arquivos que comprovam sua existência, que testemunham seus feitos e que elaboram suas razões de ser, e mostra que a Depressão é um nome demasiado pequeno para tantas formas e cores que ela reúne, e que, ao mesmo tempo, não andam juntas. Refazendo os passos genealógicos da Depressão a partir de seus parentes distantes nas famílias da tristeza e da melancolia, Dunker descreve como ela se tornou um personagem decisivo na Idade Moderna, notadamente com os grandes trágicos da virada do século XVI e XVII, como Shakespeare e Molière, como ela emergiu como personagem secundário na psicopatologia do século XIX e na psicanálise do século XX, ganhando um inesperado reconhecimento a partir da segunda metade do século passado.",Editora : Paidós; 1ª edição (26 fevereiro 2021),Capa comum : 240 páginas,ISBN-10 : 6555352280,ISBN-13 : 978-6555352283,"Ranking dos mais vendidos: Nº 2,243 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,8",967 avaliações de clientes,"['Lutos finitos e infinitos', 'A depressão é a perda de uma ilusão', 'O Sentido da Vida', 'Entre sessões: Psicanálise para além do divã', 'A gente mira no amor e acerta na solidão']"
https://www.amazon.com.br/Sentido-Vida-Contardo-Calligaris/dp/8542221532/,O Sentido da Vida,"['Livros', 'Saúde e Família', 'Psicologia e Aconselhamento']","A questão do sentido da vida é simples: o sentido da vida é a própria vida concreta. A que vivemos e da qual faz parte também morrer.O sentido da vida é um livro para aqueles que se atentam, se arriscam e se aventuram verdadeiramente pela vida. Entregue pelo autor poucos dias antes de sua morte, reúne três textos breves, e muito potentes, sobre a obrigação da felicidade, o “morrer bem” e o sentido da vida. Com uma linguagem única, Calligaris transita entre memórias de infância, experiências clínicas e observações sobre arte, história e a Bíblia para abordar temas tão particulares quanto universais. A obra póstuma e inédita de um dos maiores pensadores do país conta ainda com o prefácio do único filho do autor, o cineasta Max Calligaris.",Editora : Paidós; 1ª edição (2 maio 2023),Capa comum : 144 páginas,ISBN-10 : 8542221532,ISBN-13 : 978-8542221534,Ranking dos mais vendidos: Nº 655 em Livros (Conheça o Top 100 na categoria Livros),"Avaliações dos clientes: 4,5",906 avaliações de clientes,"['Cartas a um jovem terapeuta: Reflexões para psicoterapeutas, aspirantes e curiosos', 'Hello, Brasil! e outros ensaios: Psicanálise da estranha civilização brasileira', 'O grupo e o mal: Estudo sobre a perversão social', 'Lutos finitos e infinitos', 'Não pise no meu vazio: ou o livro do vazio', 'O conto do amor']"
https://www.amazon.com.br/Tempo-Esquisito-Maria-Rita-Kehl/dp/6557172409/,Tempo Esquisito,"['Livros', 'Saúde e Família', 'Psicologia e Aconselhamento']","Tempo esquisito, novo livro da psicanalista Maria Rita Kehl, traz para o leitor um conjunto de reflexões e análises, em sua maioria feitas durante o período da quarentena da Covid-19: “Diante de tanta tristeza, escrever foi uma forma de ocupar o espaço do debate público sem romper o isolamento físico. Uma forma de estar com os outros”, conta ela no prólogo.Nos textos, Kehl aborda temas recorrentes desde 2019 – início do mandato de Jair Bolsonaro na presidência –, como saúde pública, negacionismo, violência policial, indiferença e desigualdade social. Há artigos, por exemplo, sobre o linchamento do congolês Moïse Kabagambe, no Rio de Janeiro, em 2021, e sobre o assassinato de Genivaldo dos Santos, morto pela Polícia Rodoviária Federal, em 2022, em Sergipe. Mas, lembrando que “não somos só isso”, nesta obra trata também de música, cinema, teatro – além, claro, de psicanálise, seu campo principal de atuação.A autora recorre ao conceito de Hannah Arendt sobre a banalidade do mal para estabelecer um paralelo com a realidade brasileira: “Ciente de ter desvirtuado a expressão em relação ao contexto em que fora criada, insisto em resgatá-la aqui para qualificar, com outro sentido, a leviandade com que muitas pessoas se sentem autorizadas a praticar ruindades contra indivíduos vulneráveis. Ou a indiferença com que se eximem de qualquer gesto de solidariedade em relação à multidão de miseráveis que aumenta a cada dia nas cidades do país”, argumenta, num exercício intelectual sagaz e despido de ilusões.",Editora : Boitempo Editorial; 1ª edição (16 julho 2023),Capa comum : 192 páginas,ISBN-10 : 6557172409,ISBN-13 : 978-6557172407,"Ranking dos mais vendidos: Nº 8,061 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 5,0",9 avaliações de clientes,"['Lutos finitos e infinitos', 'Muito Além da Formação: Diálogos Sobre a Transmissão e a Democratização da Psicanálise', 'Manifesto antimaternalista: Psicanálise e políticas da reprodução', 'Caro Candidato: Analistas do Mundo Todo Propõem Reflexões Pessoais Sobre a Formação, o Ensino e a Profissão de Psicanalista', 'A outra filha', 'Um pai: puzzle']"
https://www.amazon.com.br/Fundamentos-psican%C3%A1lise-Freud-Lacan-laborat%C3%B3rio/dp/6559790886/,Fundamentos da psicanálise de Freud a Lacan – Vol. 4: O laboratório do analista,"['Livros', 'Saúde e Família', 'Psicologia e Aconselhamento']","Encerrando a tetralogia Fundamentos da psicanálise de Freud a Lacan, este volume aprofunda temas pouco desenvolvidos nos anteriores e enfoca a posição do analista em sua prática: num verdadeiro laboratório a cada sessão, entre ciência e arte. Começando por considerar Sigmund Freud e Leonardo da Vinci, cada um à sua maneira e em seu tempo, como gênios divididos entre ciência e arte, Marco Antonio Coutinho Jorge demonstra diversos aspectos de dois temas indissociáveis da psicanálise que põem no primeiro plano o estilo do analista e sua arte: a interpretação e o tópico da duração da sessão a partir de Lacan. Apresenta desenvolvimentos sobre o objeto a, o estranho e as fórmulas lacanianas dos quatro discursos, e reflete ainda sobre a contribuição de Thomas Kuhn na epistemologia da ciência, iluminando a prática da psicanálise como a de um cientista em seu laboratório, conhecedor do saber tradicional de sua complexa disciplina e apto a acolher a novidade inédita que emerge a cada sessão na fala de cada paciente.Um fecho à altura para esta tetralogia que, com clareza, insights, leveza e precisão, revê a construção do edifício da psicanálise, desde suas bases conceituais até o labor do analista em sua clínica.Fundamentos da psicanálise de Freud a LacanVol. 1: As bases conceituaisVol. 2: A clínica da fantasiaVol. 3: A prática analíticaVol. 4: O laboratório do analista",Editora : Zahar; 1ª edição (9 novembro 2022),Capa comum : 360 páginas,ISBN-10 : 6559790886,ISBN-13 : 978-6559790883,"Ranking dos mais vendidos: Nº 14,841 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,8",109 avaliações de clientes,"['Fundamentos da psicanálise de Freud a Lacan – Vol. 3 (Nova edição): A prática analítica', 'Fundamentos da psicanálise de Freud a Lacan – Vol. 2 (Nova edição): A clínica da fantasia', 'Fundamentos da psicanálise de Freud a Lacan – Vol. 1 (Nova edição): As bases conceituais', 'Lutos finitos e infinitos', 'Freud - Psicopatologia da vida cotidiana', 'Nos confins do Seminário']"
